time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-10-30 11:11:55.578226,0.88%,360.5MiB,0.49%,485.8MiB,1.03%,1.002GiB,0.20%,36.92MiB,1.70%,279.6MiB,1.63%,337.2MiB
2023-10-30 11:11:57.705511,0.73%,360.5MiB,0.28%,486MiB,1.69%,1.002GiB,0.11%,36.92MiB,1.58%,279.6MiB,1.75%,337.3MiB
2023-10-30 11:11:59.883412,4.26%,360.5MiB,3.52%,485.9MiB,3.52%,1.002GiB,0.11%,36.92MiB,1.74%,279.6MiB,1.68%,337.3MiB
2023-10-30 11:12:02.035075,1.40%,360.5MiB,1.09%,486.3MiB,3.46%,1.002GiB,0.12%,36.93MiB,2.99%,279.6MiB,2.74%,337.3MiB
2023-10-30 11:12:04.136788,0.90%,360.5MiB,0.37%,486.1MiB,0.78%,1.002GiB,0.13%,36.93MiB,1.63%,279.6MiB,1.65%,337.3MiB
2023-10-30 11:12:06.229832,1.37%,360.5MiB,0.00%,486.3MiB,1.17%,1.002GiB,0.26%,36.93MiB,3.51%,279.6MiB,2.81%,337.3MiB
2023-10-30 11:12:08.431939,0.78%,360.5MiB,2.10%,485.8MiB,12.98%,1.002GiB,0.12%,36.93MiB,1.54%,282.1MiB,1.50%,337.3MiB
2023-10-30 11:12:10.431144,0.61%,360.5MiB,0.36%,486.2MiB,2.37%,1.002GiB,0.12%,36.93MiB,1.25%,282.1MiB,1.49%,337.3MiB
2023-10-30 11:12:12.592551,0.83%,360.5MiB,0.33%,486.4MiB,1.37%,1.002GiB,0.32%,36.93MiB,1.56%,282.1MiB,9.12%,339.9MiB
2023-10-30 11:12:14.718239,2.08%,360.5MiB,1.80%,485.9MiB,6.42%,1.002GiB,0.14%,36.93MiB,1.61%,282.1MiB,1.67%,340MiB
2023-10-30 11:12:16.856305,1.35%,360.5MiB,0.48%,486MiB,2.28%,1.002GiB,0.14%,36.93MiB,3.79%,282.1MiB,16.24%,342.2MiB
2023-10-30 11:12:18.976114,0.99%,360.8MiB,0.00%,486.3MiB,2.10%,1.002GiB,0.22%,36.93MiB,1.50%,282.1MiB,1.61%,342.2MiB
2023-10-30 11:12:21.092152,0.80%,360.5MiB,0.45%,486MiB,1.48%,1.002GiB,0.19%,36.93MiB,1.34%,282.1MiB,2.30%,342.2MiB
2023-10-30 11:12:23.217218,0.81%,360.5MiB,0.69%,486.1MiB,19.59%,1.003GiB,0.13%,36.93MiB,3.15%,282.1MiB,3.20%,342.2MiB
2023-10-30 11:12:25.432742,1.01%,360.6MiB,0.21%,486.3MiB,7.12%,1.003GiB,0.20%,36.94MiB,2.77%,282.1MiB,2.33%,342.2MiB
2023-10-30 11:12:27.512417,0.93%,360.6MiB,0.38%,486.5MiB,1.58%,1.003GiB,0.15%,36.94MiB,2.30%,282.2MiB,1.83%,342.3MiB
2023-10-30 11:12:29.627532,9.36%,360.6MiB,6.73%,486.2MiB,4.78%,1.003GiB,0.16%,36.94MiB,1.84%,282.2MiB,1.84%,342.3MiB
2023-10-30 11:12:31.775763,2.10%,360.6MiB,1.26%,486.6MiB,2.28%,1.003GiB,0.15%,36.94MiB,1.72%,282.2MiB,1.95%,342.3MiB
2023-10-30 11:12:33.915774,1.26%,360.6MiB,0.00%,486.4MiB,2.73%,1.003GiB,0.15%,36.94MiB,2.58%,282.2MiB,2.13%,342.3MiB
2023-10-30 11:12:36.048252,0.85%,360.6MiB,0.46%,486.7MiB,1.71%,1.003GiB,0.26%,36.94MiB,2.87%,282.2MiB,1.62%,342.3MiB
2023-10-30 11:12:38.173753,0.68%,360.6MiB,0.41%,486MiB,2.46%,1.003GiB,0.12%,36.95MiB,4.06%,282.2MiB,1.52%,342.3MiB
2023-10-30 11:12:40.261421,0.61%,360.6MiB,0.49%,486.4MiB,1.27%,1.003GiB,0.14%,36.95MiB,1.66%,282.2MiB,2.49%,342.3MiB
2023-10-30 11:12:42.378464,1.20%,360.6MiB,2.08%,486.6MiB,1.03%,1.003GiB,0.25%,36.95MiB,1.82%,282.2MiB,1.81%,342.3MiB
