time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-02 12:25:31.990889,27.17%,376.2MiB,0.00%,502.8MiB,0.64%,1.061GiB,0.14%,36.55MiB,3.06%,567.5MiB,10.46%,629.3MiB
2023-11-02 12:25:34.086665,3.54%,376MiB,0.75%,503MiB,8.60%,1.061GiB,0.13%,36.56MiB,2.35%,567.5MiB,10.08%,629.3MiB
2023-11-02 12:25:36.239670,8.29%,376.3MiB,0.00%,502.6MiB,0.63%,1.061GiB,0.13%,36.56MiB,1.52%,567.5MiB,11.94%,629.3MiB
2023-11-02 12:25:38.486944,5.06%,376MiB,0.37%,502.7MiB,3.35%,1.061GiB,0.21%,36.56MiB,2.05%,567.5MiB,18.02%,629.3MiB
2023-11-02 12:25:40.582715,4.01%,376.3MiB,3.15%,503MiB,3.75%,1.061GiB,0.14%,36.56MiB,2.16%,567.5MiB,9.06%,629.5MiB
2023-11-02 12:25:42.688090,8.32%,376.3MiB,0.96%,503.1MiB,2.17%,1.061GiB,0.12%,36.56MiB,1.59%,570.1MiB,18.56%,629.6MiB
2023-11-02 12:25:44.862764,6.44%,376MiB,4.88%,502.9MiB,1.21%,1.061GiB,0.21%,36.56MiB,2.15%,570.1MiB,29.63%,621MiB
2023-11-02 12:25:47.068952,3.90%,376.3MiB,0.00%,503.1MiB,0.89%,1.061GiB,0.11%,36.56MiB,2.15%,570.1MiB,9.22%,620.7MiB
2023-11-02 12:25:49.200948,11.59%,376.1MiB,3.30%,502.4MiB,2.81%,1.061GiB,0.12%,36.56MiB,2.74%,570.1MiB,8.09%,620.7MiB
2023-11-02 12:25:51.385998,4.64%,376.3MiB,0.45%,502.7MiB,2.37%,1.061GiB,0.25%,36.57MiB,3.69%,570.2MiB,17.52%,620.7MiB
2023-11-02 12:25:53.665633,4.67%,376.1MiB,0.20%,502.7MiB,4.76%,1.061GiB,0.12%,36.57MiB,1.73%,570.2MiB,8.50%,620.8MiB
2023-11-02 12:25:55.940667,10.76%,376.1MiB,1.76%,502.4MiB,1.35%,1.061GiB,0.13%,36.57MiB,4.34%,566.8MiB,8.21%,620.8MiB
2023-11-02 12:25:58.024838,8.82%,376.1MiB,1.41%,502.6MiB,11.58%,1.061GiB,0.12%,36.57MiB,1.15%,566.8MiB,14.25%,620.8MiB
