time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-03 14:54:56.470356,5.27%,406.6MiB,0.00%,483.6MiB,0.94%,1.034GiB,0.11%,34.36MiB,2.96%,594.9MiB,30.73%,740.9MiB
2023-11-03 14:54:58.704884,6.96%,406.6MiB,0.23%,483.8MiB,0.82%,1.034GiB,0.12%,34.36MiB,6.52%,590.8MiB,51.62%,723.5MiB
2023-11-03 14:55:00.742805,4.03%,406.6MiB,0.41%,484MiB,1.45%,1.034GiB,0.17%,34.36MiB,2.29%,590.8MiB,15.09%,724.1MiB
2023-11-03 14:55:02.841757,13.90%,393.5MiB,0.66%,484.1MiB,1.34%,1.034GiB,0.15%,34.36MiB,8.42%,590.8MiB,146.21%,724.1MiB
2023-11-03 14:55:05.003286,8.79%,393.6MiB,2.21%,483.9MiB,1.90%,1.034GiB,0.21%,34.36MiB,7.39%,591.2MiB,29.01%,713.2MiB
2023-11-03 14:55:07.148169,3.34%,393.8MiB,0.42%,483.9MiB,1.90%,1.034GiB,0.16%,34.36MiB,2.92%,591.3MiB,11.67%,713MiB
2023-11-03 14:55:09.352787,4.56%,393.6MiB,0.95%,484.2MiB,20.77%,1.034GiB,0.13%,34.37MiB,1.79%,584.8MiB,22.80%,712.6MiB
2023-11-03 14:55:11.430938,8.09%,393.6MiB,0.00%,484.3MiB,2.49%,1.034GiB,0.30%,34.37MiB,9.74%,585.6MiB,104.60%,724.1MiB
2023-11-03 14:55:13.614504,5.09%,393.6MiB,0.79%,483.8MiB,10.31%,1.034GiB,0.16%,34.37MiB,5.41%,587.6MiB,46.70%,723.8MiB
2023-11-03 14:55:15.794458,4.80%,393.6MiB,1.76%,484.4MiB,2.89%,1.034GiB,0.21%,34.37MiB,1.85%,587.6MiB,52.69%,724.1MiB
2023-11-03 14:55:17.888191,16.30%,393.9MiB,1.77%,483.6MiB,1.27%,1.034GiB,0.13%,34.37MiB,2.53%,589.2MiB,63.96%,724.2MiB
2023-11-03 14:55:20.072108,4.92%,394.1MiB,1.84%,483.9MiB,2.34%,1.034GiB,0.13%,34.37MiB,2.46%,589.2MiB,32.32%,724.5MiB
2023-11-03 14:55:22.160108,4.95%,393.6MiB,0.42%,484MiB,1.89%,1.034GiB,0.13%,34.37MiB,2.90%,589.2MiB,32.39%,725MiB
2023-11-03 14:55:24.227638,5.51%,393.6MiB,1.40%,483.6MiB,1.80%,1.035GiB,0.12%,34.38MiB,2.04%,589.2MiB,55.30%,725.2MiB
2023-11-03 14:55:26.351053,4.67%,393.6MiB,0.34%,483.8MiB,1.12%,1.035GiB,0.36%,34.38MiB,3.35%,589.3MiB,33.78%,719.5MiB
2023-11-03 14:55:28.472658,4.74%,393.7MiB,0.72%,483.9MiB,0.66%,1.035GiB,1.08%,34.38MiB,6.54%,589.6MiB,15.99%,719.4MiB
2023-11-03 14:55:30.509408,5.71%,393.7MiB,0.67%,484.2MiB,1.40%,1.035GiB,0.13%,34.38MiB,1.56%,589.5MiB,18.87%,721.9MiB
2023-11-03 14:55:32.634184,3.89%,393.7MiB,0.21%,484.2MiB,1.12%,1.035GiB,0.16%,34.38MiB,3.58%,589.6MiB,22.54%,722.7MiB
2023-11-03 14:55:34.833222,23.16%,393.7MiB,3.28%,484MiB,2.01%,1.035GiB,0.19%,34.38MiB,2.82%,589.6MiB,20.87%,718.7MiB
2023-11-03 14:55:36.998410,8.04%,394.2MiB,0.30%,484.1MiB,1.46%,1.035GiB,0.12%,34.38MiB,4.16%,589.6MiB,17.98%,719.8MiB
2023-11-03 14:55:39.200432,126.07%,410.5MiB,0.00%,484.1MiB,2.34%,1.035GiB,0.12%,34.39MiB,1.77%,589.6MiB,27.58%,721.4MiB
2023-11-03 14:55:41.319070,4.39%,416.9MiB,0.29%,484.4MiB,1.11%,1.035GiB,0.18%,34.39MiB,10.05%,590MiB,44.14%,724.4MiB
2023-11-03 14:55:43.443198,7.19%,417.1MiB,0.86%,483.9MiB,20.36%,1.035GiB,0.11%,34.39MiB,2.44%,590.2MiB,16.59%,725.4MiB
2023-11-03 14:55:45.662855,8.62%,416.9MiB,0.79%,484.4MiB,2.88%,1.035GiB,0.13%,34.39MiB,1.90%,590MiB,52.69%,726.8MiB
